python3 MicroGan.py 
Loading parameters MicroGanV2
WARNING:root:Setting up a new session...
Starting Training Loop...
Save model iters 0
[106/1000][1/5]	Loss_D: 0.0005	Loss_G: 10.2841	D(x): 0.9997	D(G(z)): 0.0002 / 0.0000
[106/1000][2/5]	Loss_D: 0.0008	Loss_G: 9.3265	D(x): 0.9995	D(G(z)): 0.0003 / 0.0001
[106/1000][3/5]	Loss_D: 0.0009	Loss_G: 11.1874	D(x): 0.9998	D(G(z)): 0.0007 / 0.0000
[106/1000][4/5]	Loss_D: 0.0007	Loss_G: 10.4463	D(x): 0.9994	D(G(z)): 0.0001 / 0.0000
[107/1000][1/5]	Loss_D: 0.0007	Loss_G: 9.9866	D(x): 0.9996	D(G(z)): 0.0004 / 0.0001
[107/1000][2/5]	Loss_D: 0.0005	Loss_G: 10.9093	D(x): 0.9999	D(G(z)): 0.0004 / 0.0000
[107/1000][3/5]	Loss_D: 0.0005	Loss_G: 10.5912	D(x): 0.9997	D(G(z)): 0.0002 / 0.0000
[107/1000][4/5]	Loss_D: 0.0007	Loss_G: 9.7417	D(x): 0.9996	D(G(z)): 0.0002 / 0.0001
[108/1000][1/5]	Loss_D: 0.0010	Loss_G: 9.5598	D(x): 0.9991	D(G(z)): 0.0001 / 0.0001
[108/1000][2/5]	Loss_D: 0.0008	Loss_G: 11.1688	D(x): 0.9999	D(G(z)): 0.0007 / 0.0000
[108/1000][3/5]	Loss_D: 0.0003	Loss_G: 11.3389	D(x): 0.9998	D(G(z)): 0.0001 / 0.0000
[108/1000][4/5]	Loss_D: 0.0004	Loss_G: 10.3740	D(x): 0.9997	D(G(z)): 0.0001 / 0.0000
[109/1000][1/5]	Loss_D: 0.0006	Loss_G: 10.5600	D(x): 0.9997	D(G(z)): 0.0004 / 0.0000
[109/1000][2/5]	Loss_D: 0.0005	Loss_G: 10.4904	D(x): 0.9997	D(G(z)): 0.0003 / 0.0000
[109/1000][3/5]	Loss_D: 0.0006	Loss_G: 10.0986	D(x): 0.9996	D(G(z)): 0.0003 / 0.0001
[109/1000][4/5]	Loss_D: 0.0007	Loss_G: 10.4699	D(x): 0.9997	D(G(z)): 0.0004 / 0.0000
[110/1000][1/5]	Loss_D: 0.0004	Loss_G: 10.4088	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[110/1000][2/5]	Loss_D: 0.0006	Loss_G: 10.0712	D(x): 0.9997	D(G(z)): 0.0002 / 0.0001
[110/1000][3/5]	Loss_D: 0.0007	Loss_G: 10.0152	D(x): 0.9996	D(G(z)): 0.0004 / 0.0001
[110/1000][4/5]	Loss_D: 0.0005	Loss_G: 11.0546	D(x): 0.9999	D(G(z)): 0.0004 / 0.0000
[111/1000][1/5]	Loss_D: 0.0005	Loss_G: 9.8098	D(x): 0.9997	D(G(z)): 0.0002 / 0.0001
[111/1000][2/5]	Loss_D: 0.0005	Loss_G: 10.4211	D(x): 0.9999	D(G(z)): 0.0004 / 0.0000
[111/1000][3/5]	Loss_D: 0.0006	Loss_G: 10.1199	D(x): 0.9996	D(G(z)): 0.0002 / 0.0001
[111/1000][4/5]	Loss_D: 0.0005	Loss_G: 10.4584	D(x): 0.9998	D(G(z)): 0.0003 / 0.0000
[112/1000][1/5]	Loss_D: 0.0007	Loss_G: 11.6314	D(x): 0.9999	D(G(z)): 0.0006 / 0.0000
[112/1000][2/5]	Loss_D: 0.0003	Loss_G: 11.7399	D(x): 0.9998	D(G(z)): 0.0001 / 0.0000
[112/1000][3/5]	Loss_D: 0.0004	Loss_G: 10.3946	D(x): 0.9997	D(G(z)): 0.0001 / 0.0000
[112/1000][4/5]	Loss_D: 0.0003	Loss_G: 9.9453	D(x): 0.9999	D(G(z)): 0.0002 / 0.0001
[113/1000][1/5]	Loss_D: 0.0005	Loss_G: 10.0838	D(x): 0.9997	D(G(z)): 0.0002 / 0.0001
[113/1000][2/5]	Loss_D: 0.0005	Loss_G: 10.1389	D(x): 0.9998	D(G(z)): 0.0003 / 0.0000
[113/1000][3/5]	Loss_D: 0.0005	Loss_G: 10.2239	D(x): 0.9998	D(G(z)): 0.0003 / 0.0000
[113/1000][4/5]	Loss_D: 0.0004	Loss_G: 10.3279	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[114/1000][1/5]	Loss_D: 0.0004	Loss_G: 10.3722	D(x): 0.9999	D(G(z)): 0.0002 / 0.0000
[114/1000][2/5]	Loss_D: 0.0004	Loss_G: 10.1633	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[114/1000][3/5]	Loss_D: 0.0004	Loss_G: 10.0427	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[114/1000][4/5]	Loss_D: 0.0010	Loss_G: 8.4753	D(x): 0.9992	D(G(z)): 0.0002 / 0.0002
[115/1000][1/5]	Loss_D: 0.0003	Loss_G: 15.0246	D(x): 0.9997	D(G(z)): 0.0000 / 0.0000
[115/1000][2/5]	Loss_D: 0.0008	Loss_G: 12.8155	D(x): 0.9992	D(G(z)): 0.0000 / 0.0000
[115/1000][3/5]	Loss_D: 0.0001	Loss_G: 10.8241	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[115/1000][4/5]	Loss_D: 0.0001	Loss_G: 9.6057	D(x): 1.0000	D(G(z)): 0.0001 / 0.0001
[116/1000][1/5]	Loss_D: 0.0002	Loss_G: 11.0180	D(x): 1.0000	D(G(z)): 0.0002 / 0.0000
[116/1000][2/5]	Loss_D: 0.0002	Loss_G: 10.7396	D(x): 0.9999	D(G(z)): 0.0001 / 0.0000
[116/1000][3/5]	Loss_D: 0.0004	Loss_G: 9.7880	D(x): 0.9997	D(G(z)): 0.0001 / 0.0001
[116/1000][4/5]	Loss_D: 0.0004	Loss_G: 10.2883	D(x): 0.9999	D(G(z)): 0.0003 / 0.0000
[117/1000][1/5]	Loss_D: 0.0005	Loss_G: 9.9190	D(x): 0.9997	D(G(z)): 0.0001 / 0.0001
[117/1000][2/5]	Loss_D: 0.0004	Loss_G: 9.9680	D(x): 0.9999	D(G(z)): 0.0002 / 0.0001
[117/1000][3/5]	Loss_D: 0.0004	Loss_G: 10.1231	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[117/1000][4/5]	Loss_D: 0.0008	Loss_G: 8.8613	D(x): 0.9994	D(G(z)): 0.0002 / 0.0002
[118/1000][1/5]	Loss_D: 0.0007	Loss_G: 10.9771	D(x): 0.9994	D(G(z)): 0.0000 / 0.0000
[118/1000][2/5]	Loss_D: 0.0002	Loss_G: 10.0664	D(x): 0.9999	D(G(z)): 0.0001 / 0.0001
[118/1000][3/5]	Loss_D: 0.0003	Loss_G: 10.2477	D(x): 1.0000	D(G(z)): 0.0002 / 0.0000
[118/1000][4/5]	Loss_D: 0.0003	Loss_G: 10.6419	D(x): 0.9999	D(G(z)): 0.0002 / 0.0000
[119/1000][1/5]	Loss_D: 0.0003	Loss_G: 10.2065	D(x): 0.9998	D(G(z)): 0.0001 / 0.0000
[119/1000][2/5]	Loss_D: 0.0004	Loss_G: 9.7470	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[119/1000][3/5]	Loss_D: 0.0005	Loss_G: 9.7277	D(x): 0.9997	D(G(z)): 0.0003 / 0.0001
[119/1000][4/5]	Loss_D: 0.0005	Loss_G: 10.1884	D(x): 0.9998	D(G(z)): 0.0003 / 0.0000
[120/1000][1/5]	Loss_D: 0.0009	Loss_G: 8.7943	D(x): 0.9993	D(G(z)): 0.0002 / 0.0002
[120/1000][2/5]	Loss_D: 0.0009	Loss_G: 12.2961	D(x): 0.9999	D(G(z)): 0.0009 / 0.0000
[120/1000][3/5]	Loss_D: 0.0002	Loss_G: 13.0748	D(x): 0.9999	D(G(z)): 0.0000 / 0.0000
[120/1000][4/5]	Loss_D: 0.0005	Loss_G: 11.4165	D(x): 0.9995	D(G(z)): 0.0000 / 0.0000
[121/1000][1/5]	Loss_D: 0.0003	Loss_G: 9.7179	D(x): 0.9999	D(G(z)): 0.0003 / 0.0001
[121/1000][2/5]	Loss_D: 0.0004	Loss_G: 10.4708	D(x): 0.9999	D(G(z)): 0.0003 / 0.0000
[121/1000][3/5]	Loss_D: 0.0005	Loss_G: 10.0451	D(x): 0.9997	D(G(z)): 0.0002 / 0.0000
[121/1000][4/5]	Loss_D: 0.0004	Loss_G: 9.8758	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[122/1000][1/5]	Loss_D: 0.0003	Loss_G: 10.5082	D(x): 0.9999	D(G(z)): 0.0002 / 0.0000
[122/1000][2/5]	Loss_D: 0.0004	Loss_G: 10.0652	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[122/1000][3/5]	Loss_D: 0.0008	Loss_G: 8.7544	D(x): 0.9994	D(G(z)): 0.0002 / 0.0002
[122/1000][4/5]	Loss_D: 0.0009	Loss_G: 12.2270	D(x): 0.9999	D(G(z)): 0.0008 / 0.0000
[123/1000][1/5]	Loss_D: 0.0011	Loss_G: 9.2768	D(x): 0.9990	D(G(z)): 0.0000 / 0.0001
[123/1000][2/5]	Loss_D: 0.0006	Loss_G: 9.9940	D(x): 1.0000	D(G(z)): 0.0006 / 0.0001
[123/1000][3/5]	Loss_D: 0.0003	Loss_G: 11.0761	D(x): 1.0000	D(G(z)): 0.0003 / 0.0000
[123/1000][4/5]	Loss_D: 0.0002	Loss_G: 11.0581	D(x): 0.9999	D(G(z)): 0.0001 / 0.0000
[124/1000][1/5]	Loss_D: 0.0003	Loss_G: 10.0670	D(x): 0.9998	D(G(z)): 0.0001 / 0.0000
[124/1000][2/5]	Loss_D: 0.0004	Loss_G: 10.1948	D(x): 0.9999	D(G(z)): 0.0002 / 0.0000
[124/1000][3/5]	Loss_D: 0.0006	Loss_G: 9.7554	D(x): 0.9996	D(G(z)): 0.0002 / 0.0001
[124/1000][4/5]	Loss_D: 0.0006	Loss_G: 10.2919	D(x): 0.9998	D(G(z)): 0.0003 / 0.0000
[125/1000][1/5]	Loss_D: 0.0005	Loss_G: 9.5549	D(x): 0.9996	D(G(z)): 0.0002 / 0.0001
[125/1000][2/5]	Loss_D: 0.0005	Loss_G: 10.4446	D(x): 0.9999	D(G(z)): 0.0004 / 0.0000
[125/1000][3/5]	Loss_D: 0.0004	Loss_G: 10.5689	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[125/1000][4/5]	Loss_D: 0.0006	Loss_G: 9.2178	D(x): 0.9995	D(G(z)): 0.0002 / 0.0001
[126/1000][1/5]	Loss_D: 0.0003	Loss_G: 10.8203	D(x): 0.9998	D(G(z)): 0.0001 / 0.0000
[126/1000][2/5]	Loss_D: 0.0002	Loss_G: 10.3104	D(x): 0.9999	D(G(z)): 0.0001 / 0.0000
[126/1000][3/5]	Loss_D: 0.0006	Loss_G: 8.9013	D(x): 0.9995	D(G(z)): 0.0002 / 0.0001
[126/1000][4/5]	Loss_D: 0.0007	Loss_G: 11.3491	D(x): 0.9999	D(G(z)): 0.0006 / 0.0000
[127/1000][1/5]	Loss_D: 0.0009	Loss_G: 8.5260	D(x): 0.9991	D(G(z)): 0.0000 / 0.0002
[127/1000][2/5]	Loss_D: 0.0012	Loss_G: 13.1309	D(x): 1.0000	D(G(z)): 0.0011 / 0.0000
[127/1000][3/5]	Loss_D: 0.0002	Loss_G: 14.1118	D(x): 0.9998	D(G(z)): 0.0000 / 0.0000
[127/1000][4/5]	Loss_D: 0.0004	Loss_G: 12.7310	D(x): 0.9996	D(G(z)): 0.0000 / 0.0000
[128/1000][1/5]	Loss_D: 0.0002	Loss_G: 9.5056	D(x): 1.0000	D(G(z)): 0.0001 / 0.0001
[128/1000][2/5]	Loss_D: 0.0005	Loss_G: 10.7524	D(x): 1.0000	D(G(z)): 0.0004 / 0.0000
[128/1000][3/5]	Loss_D: 0.0004	Loss_G: 10.5766	D(x): 0.9997	D(G(z)): 0.0001 / 0.0000
[128/1000][4/5]	Loss_D: 0.0003	Loss_G: 10.3692	D(x): 0.9999	D(G(z)): 0.0002 / 0.0000
[129/1000][1/5]	Loss_D: 0.0004	Loss_G: 10.3890	D(x): 0.9999	D(G(z)): 0.0003 / 0.0000
[129/1000][2/5]	Loss_D: 0.0006	Loss_G: 9.5802	D(x): 0.9996	D(G(z)): 0.0002 / 0.0001
[129/1000][3/5]	Loss_D: 0.0006	Loss_G: 10.4094	D(x): 0.9998	D(G(z)): 0.0004 / 0.0000
[129/1000][4/5]	Loss_D: 0.0006	Loss_G: 9.8653	D(x): 0.9996	D(G(z)): 0.0002 / 0.0001
[130/1000][1/5]	Loss_D: 0.0004	Loss_G: 10.5488	D(x): 0.9999	D(G(z)): 0.0002 / 0.0000
[130/1000][2/5]	Loss_D: 0.0006	Loss_G: 9.3416	D(x): 0.9995	D(G(z)): 0.0001 / 0.0001
[130/1000][3/5]	Loss_D: 0.0006	Loss_G: 11.0566	D(x): 1.0000	D(G(z)): 0.0005 / 0.0000
[130/1000][4/5]	Loss_D: 0.0002	Loss_G: 11.2659	D(x): 0.9999	D(G(z)): 0.0001 / 0.0000
[131/1000][1/5]	Loss_D: 0.0004	Loss_G: 9.8023	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[131/1000][2/5]	Loss_D: 0.0005	Loss_G: 10.5397	D(x): 0.9999	D(G(z)): 0.0003 / 0.0000
[131/1000][3/5]	Loss_D: 0.0006	Loss_G: 9.6531	D(x): 0.9996	D(G(z)): 0.0001 / 0.0001
[131/1000][4/5]	Loss_D: 0.0007	Loss_G: 9.5704	D(x): 0.9997	D(G(z)): 0.0003 / 0.0001
[132/1000][1/5]	Loss_D: 0.0002	Loss_G: 10.7744	D(x): 0.9999	D(G(z)): 0.0001 / 0.0000
[132/1000][2/5]	Loss_D: 0.0003	Loss_G: 10.2452	D(x): 0.9998	D(G(z)): 0.0001 / 0.0000
[132/1000][3/5]	Loss_D: 0.0004	Loss_G: 9.6939	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[132/1000][4/5]	Loss_D: 0.0004	Loss_G: 10.2166	D(x): 0.9999	D(G(z)): 0.0003 / 0.0000
[133/1000][1/5]	Loss_D: 0.0003	Loss_G: 10.0169	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[133/1000][2/5]	Loss_D: 0.0004	Loss_G: 9.8120	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[133/1000][3/5]	Loss_D: 0.0004	Loss_G: 9.8952	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[133/1000][4/5]	Loss_D: 0.0003	Loss_G: 10.1145	D(x): 0.9999	D(G(z)): 0.0002 / 0.0000
[134/1000][1/5]	Loss_D: 0.0004	Loss_G: 9.8887	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[134/1000][2/5]	Loss_D: 0.0004	Loss_G: 9.8632	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[134/1000][3/5]	Loss_D: 0.0004	Loss_G: 10.2665	D(x): 0.9999	D(G(z)): 0.0002 / 0.0000
[134/1000][4/5]	Loss_D: 0.0003	Loss_G: 10.4040	D(x): 0.9999	D(G(z)): 0.0001 / 0.0000
[135/1000][1/5]	Loss_D: 0.0004	Loss_G: 9.9500	D(x): 0.9998	D(G(z)): 0.0003 / 0.0001
[135/1000][2/5]	Loss_D: 0.0004	Loss_G: 10.2236	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[135/1000][3/5]	Loss_D: 0.0004	Loss_G: 10.1493	D(x): 0.9998	D(G(z)): 0.0002 / 0.0000
[135/1000][4/5]	Loss_D: 0.0004	Loss_G: 9.8700	D(x): 0.9998	D(G(z)): 0.0002 / 0.0001
[136/1000][1/5]	Loss_D: 0.0011	Loss_G: 7.7454	D(x): 0.9990	D(G(z)): 0.0002 / 0.0005
[136/1000][2/5]	Loss_D: 0.0025	Loss_G: 22.5131	D(x): 1.0000	D(G(z)): 0.0025 / 0.0000
[136/1000][3/5]	Loss_D: 0.0232	Loss_G: 0.0000	D(x): 0.9775	D(G(z)): 0.0000 / 1.0000
[136/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[137/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[137/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[137/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[137/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[138/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[138/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[138/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[138/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[139/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[139/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[139/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[139/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[140/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[140/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[140/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[140/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[141/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[141/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[141/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[141/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[142/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[142/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[142/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[142/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[143/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[143/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[143/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[143/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[144/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[144/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[144/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[144/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[145/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[145/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[145/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[145/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[146/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[146/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[146/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[146/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[147/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[147/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[147/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[147/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[148/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[148/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[148/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[148/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[149/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[149/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[149/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[149/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[150/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[150/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[150/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[150/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[151/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[151/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[151/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[151/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[152/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[152/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[152/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[152/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[153/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[153/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[153/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[153/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[154/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[154/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[154/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[154/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[155/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[155/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[155/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[155/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[156/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[156/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[156/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[156/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[157/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[157/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[157/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[157/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[158/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[158/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[158/1000][3/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[158/1000][4/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[159/1000][1/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
[159/1000][2/5]	Loss_D: 27.6310	Loss_G: 0.0000	D(x): 1.0000	D(G(z)): 1.0000 / 1.0000
